peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.138981622702838,311.6151574309097,0.8003222902862859,1.4760435054381797,423.0,310.86376117417876,310.8664407369644,3.8099096566535198,83.3699248092737,90.3
peak_2,2.140582572821603,236.38429918249457,2.0862692836604575,2.191700962620328,66.0,235.91471445379483,235.91471445379483,3.5702216893175622,9.083864586482633,34.5
peak_3,2.683715464433054,174.27684120461612,2.603842980372547,2.7635879484935617,100.0,174.16867314911883,174.16867314911883,4.162911631117438,10.436526228221675,28.9
peak_4,3.5511306413301664,275.88838895624275,3.496817352169021,3.6022490311288915,66.0,275.34769039170396,275.34998025384584,3.6487880459200803,10.576436950299469,42.0
peak_5,5.254012001500188,262.77773446209505,4.785959244905613,5.720467308413552,585.0,254.37223598730935,254.3729803107883,3.8114180811457135,94.66767730365802,92.9
peak_6,6.921749468683585,238.68318696327393,6.594272284035505,7.2460317539692465,408.0,238.29021948538755,238.29234179497695,3.8032237286083856,61.46534411677843,70.4
peak_7,7.904181022627829,0.0,7.824308538567322,7.984053506688337,100.0,0.0,0.0,0.16,0.0,1.0
peak_8,8.591084385548195,197.08708236236492,8.53677109638705,8.642202775346918,66.0,196.70264056851985,196.70264056851985,3.640004510785538,7.562570871960243,27.7
peak_9,9.330703587948493,331.54094258013737,9.146996874609327,9.519202650331293,233.0,331.50168330786414,331.50168330786414,3.6762585716476406,48.503230918445105,72.2
peak_10,10.03677634704338,0.0,9.956903862982873,10.11664883110389,100.0,0.0,0.0,0.0,0.0,1.0
peak_11,10.645404675584448,469.00058527201605,10.602273534191774,10.683743467933493,51.0,467.2595833016676,467.2595833016676,4.085401765377875,13.782145954458336,76.5
peak_12,11.766814351793975,401.874692571394,11.583107638454807,11.955313414176773,233.0,401.82748127426316,401.82748127426316,3.688812794427923,58.80037026056105,87.4
peak_13,12.23167220902613,414.54844805966866,12.190138517314665,12.274803350418804,53.0,413.4552620990768,413.4552620990768,4.345712218047837,13.660390417904658,68.7
