t,Ct
0.0,0.0
0.0036175771971496437,0.0
0.007235154394299287,0.0
0.01085273159144893,0.0
0.014470308788598575,0.0
0.018087885985748217,0.0
0.02170546318289786,0.0
0.025323040380047505,0.0
0.02894061757719715,0.0
0.032558194774346794,0.0
0.036175771971496434,0.0
0.03979334916864608,0.0
0.04341092636579572,0.0
0.04702850356294537,0.0
0.05064608076009501,0.0
0.05426365795724466,0.0
0.0578812351543943,0.0
0.06149881235154394,0.0
0.06511638954869359,0.0
0.06873396674584323,0.0
0.07235154394299287,0.0
0.07596912114014252,0.0
0.07958669833729216,0.0
0.0832042755344418,0.0
0.08682185273159145,0.0
0.09043942992874109,0.0
0.09405700712589074,0.0
0.09767458432304038,0.0
0.10129216152019002,0.0
0.10490973871733966,0.0
0.10852731591448932,0.0
0.11214489311163896,0.0
0.1157624703087886,0.0
0.11938004750593824,0.0
0.12299762470308788,0.0
0.12661520190023753,0.0
0.13023277909738717,0.0
0.13385035629453682,0.0
0.13746793349168646,0.0
0.1410855106888361,0.0
0.14470308788598574,0.0
0.14832066508313538,0.0
0.15193824228028505,0.0
0.1555558194774347,0.0
0.15917339667458433,0.0
0.16279097387173397,0.0
0.1664085510688836,0.0
0.17002612826603325,0.0
0.1736437054631829,0.0
0.17726128266033253,0.0
0.18087885985748217,0.0
0.18449643705463184,0.0
0.18811401425178148,0.0
0.19173159144893112,0.0
0.19534916864608076,0.0
0.1989667458432304,0.0
0.20258432304038004,0.0
0.20620190023752968,0.0
0.20981947743467932,0.0
0.21343705463182897,0.0
0.21705463182897863,0.0
0.22067220902612827,0.0
0.22428978622327791,0.0
0.22790736342042756,0.0
0.2315249406175772,0.0
0.23514251781472684,0.0
0.23876009501187648,0.0
0.24237767220902612,0.0
0.24599524940617576,0.0
0.24961282660332543,0.0
0.25323040380047507,0.0
0.2568479809976247,0.0
0.26046555819477435,0.0
0.26408313539192396,0.0
0.26770071258907363,0.0
0.2713182897862233,0.0
0.2749358669833729,0.0
0.2785534441805226,0.0
0.2821710213776722,0.0
0.28578859857482186,0.0
0.2894061757719715,0.0
0.29302375296912114,0.0
0.29664133016627076,0.0
0.3002589073634204,0.0
0.3038764845605701,0.0
0.3074940617577197,0.0
0.3111116389548694,0.0
0.314729216152019,0.0
0.31834679334916866,0.0
0.32196437054631827,0.0
0.32558194774346794,0.0
0.32919952494061755,0.0
0.3328171021377672,0.0
0.3364346793349169,0.0
0.3400522565320665,0.0
0.34366983372921617,0.0
0.3472874109263658,0.0
0.35090498812351545,0.0
0.35452256532066506,0.0
0.35814014251781473,0.0
0.36175771971496434,0.0
0.365375296912114,0.0
0.3689928741092637,0.00020486367459241362
0.3726104513064133,0.00209060447750559
0.37622802850356296,0.008158077284735166
0.3798456057007126,0.06737650142419295
0.38346318289786224,0.32833788627706384
0.38708076009501186,1.0630906844962515
0.3906983372921615,3.1609752915718436
0.39431591448931114,7.318542799429719
0.3979334916864608,14.890767772839325
0.4015510688836105,27.555985839869376
0.4051686460807601,46.513550197869925
0.40878622327790975,71.60584222770679
0.41240380047505937,100.5073390883543
0.41602137767220904,128.5496588388619
0.41963895486935865,149.75138245379588
0.4232565320665083,158.84923682054333
0.42687410926365793,153.4288866214667
0.4304916864608076,134.97437565731872
0.43410926365795727,108.2083607117313
0.4377268408551069,79.12313864679376
0.44134441805225655,52.826483761468495
0.44496199524940616,32.24410995391404
0.44857957244655583,18.00067446772625
0.45219714964370544,9.165081323751252
0.4558147268408551,4.218540580506791
0.4594323040380047,1.5711347391790116
0.4630498812351544,0.4927739161145772
0.46666745843230406,0.14658032151319664
0.4702850356294537,0.03185097609711884
0.47390261282660334,0.00030460476350514787
0.47752019002375296,0.0
0.4811377672209026,0.0
0.48475534441805224,0.0
0.4883729216152019,0.0
0.4919904988123515,0.0
0.4956080760095012,0.0
0.49922565320665085,0.0
0.5028432304038005,0.0
0.5064608076009501,0.0
0.5100783847980997,0.0
0.5136959619952494,0.0
0.5173135391923991,0.0
0.5209311163895487,0.0
0.5245486935866983,0.0
0.5281662707838479,0.0
0.5317838479809976,0.0
0.5354014251781473,0.0
0.5390190023752969,0.0
0.5426365795724466,0.0
0.5462541567695962,0.0
0.5498717339667458,0.0
0.5534893111638954,0.0
0.5571068883610452,0.0
0.5607244655581948,0.0
0.5643420427553444,0.0
0.5679596199524941,0.0
0.5715771971496437,0.0
0.5751947743467933,0.0
0.578812351543943,0.0
0.5824299287410927,0.0
0.5860475059382423,0.0
0.5896650831353919,0.0
0.5932826603325415,0.0
0.5969002375296912,0.0
0.6005178147268408,0.0
0.6041353919239905,0.0
0.6077529691211402,0.0
0.6113705463182898,0.0
0.6149881235154394,0.0
0.618605700712589,0.0
0.6222232779097387,0.0
0.6258408551068884,0.0
0.629458432304038,0.0
0.6330760095011877,0.0
0.6366935866983373,0.0
0.6403111638954869,0.0
0.6439287410926365,0.0
0.6475463182897863,0.0
0.6511638954869359,0.0
0.6547814726840855,2.447484708520992e-06
0.6583990498812351,9.4705054181386e-06
0.6620166270783848,2.655719253915343e-05
0.6656342042755344,6.383403712734964e-05
0.669251781472684,0.00013663150084582162
0.6728693586698338,0.0002650638177100656
0.6764869358669834,0.00047220323890771076
0.680104513064133,0.0007790263231128808
0.6837220902612826,0.0012159460735813325
0.6873396674584323,0.0018062937115552282
0.690957244655582,0.002590362224224118
0.6945748218527316,0.0036390914155629817
0.6981923990498813,0.005064144080342809
0.7018099762470309,0.007014300115464951
0.7054275534441805,0.009665615702472003
0.7090451306413301,0.013187803327612772
0.7126627078384798,0.017720168995218867
0.7162802850356295,0.02338073230982708
0.7198978622327791,0.030274573820367766
0.7235154394299287,0.038541723993594505
0.7271330166270784,0.048411198909714404
0.730750593824228,0.060199076451916994
0.7343681710213776,0.07469721565364908
0.7379857482185274,0.092715069122461
0.741603325415677,0.1156124059875643
0.7452209026128266,0.1454303299190671
0.7488384798099762,0.1849249759689715
