t,Ct
0.0,0.0
0.004996374546818352,0.0
0.009992749093636705,0.0
0.014989123640455057,0.0
0.01998549818727341,0.0
0.024981872734091762,0.0
0.029978247280910114,0.0
0.034974621827728467,0.0
0.03997099637454682,0.0
0.04496737092136517,0.0
0.049963745468183524,0.0
0.054960120015001876,0.0
0.05995649456182023,0.0
0.06495286910863858,0.0
0.06994924365545693,0.0
0.07494561820227529,0.0
0.07994199274909364,0.0
0.08493836729591199,0.0
0.08993474184273034,0.0
0.0949311163895487,0.0
0.09992749093636705,0.0
0.1049238654831854,0.0
0.10992024003000375,0.0
0.1149166145768221,0.0
0.11991298912364046,0.0
0.12490936367045881,0.0
0.12990573821727716,0.0
0.13490211276409553,0.0
0.13989848731091387,0.0
0.1448948618577322,0.0
0.14989123640455057,0.0
0.15488761095136894,0.0
0.15988398549818728,0.0
0.16488036004500561,0.0
0.16987673459182398,0.0
0.17487310913864235,0.0
0.17986948368546068,0.0
0.18486585823227902,0.0
0.1898622327790974,0.0
0.19485860732591576,0.0
0.1998549818727341,0.0
0.20485135641955243,0.0
0.2098477309663708,0.0
0.21484410551318917,0.0
0.2198404800600075,0.0
0.22483685460682584,0.0
0.2298332291536442,0.0
0.23482960370046257,0.0
0.2398259782472809,0.0
0.24482235279409925,0.0
0.24981872734091762,0.0
0.254815101887736,0.0
0.2598114764345543,0.0
0.26480785098137266,0.0
0.26980422552819106,0.0
0.2748006000750094,0.0
0.27979697462182773,0.0
0.28479334916864607,0.0
0.2897897237154644,0.0
0.2947860982622828,0.0
0.29978247280910114,0.0
0.3047788473559195,0.0
0.3097752219027379,0.0
0.3147715964495562,0.0
0.31976797099637455,0.0
0.3247643455431929,0.0
0.32976072009001123,0.0
0.3347570946368296,0.0
0.33975346918364796,0.0
0.3447498437304663,0.0
0.3497462182772847,0.0
0.35474259282410303,0.0
0.35973896737092137,0.0
0.3647353419177397,0.0
0.36973171646455805,0.0
0.37472809101137644,0.0
0.3797244655581948,0.0
0.3847208401050131,0.0
0.3897172146518315,0.0
0.39471358919864985,0.0
0.3997099637454682,0.0
0.4047063382922865,0.0
0.40970271283910487,0.0
0.41469908738592326,0.0
0.4196954619327416,0.0
0.42469183647955994,0.0
0.42968821102637833,0.0
0.43468458557319667,0.0
0.439680960120015,0.0
0.44467733466683335,0.0
0.4496737092136517,0.0
0.4546700837604701,0.0
0.4596664583072884,0.0
0.46466283285410676,0.0
0.46965920740092515,0.0
0.4746555819477435,0.0
0.4796519564945618,0.0
0.48464833104138016,0.0
0.4896447055881985,0.0
0.4946410801350169,0.0
0.49963745468183524,0.0
0.5046338292286536,0.0
0.509630203775472,0.0
0.5146265783222903,0.0
0.5196229528691086,0.0
0.524619327415927,0.0
0.5296157019627453,0.0
0.5346120765095637,0.0
0.5396084510563821,0.0
0.5446048256032004,0.0
0.5496012001500188,0.0
0.5545975746968371,0.0
0.5595939492436555,0.0
0.5645903237904738,0.0
0.5695866983372921,0.0
0.5745830728841105,0.0
0.5795794474309288,0.0
0.5845758219777473,0.0
0.5895721965245656,0.0
0.5945685710713839,0.0
0.5995649456182023,0.0
0.6045613201650206,0.0
0.609557694711839,0.0
0.6145540692586573,0.0
0.6195504438054757,0.0
0.6245468183522941,0.0
0.6295431928991124,0.0
0.6345395674459308,0.0
0.6395359419927491,0.0
0.6445323165395674,0.0
0.6495286910863858,0.0
0.6545250656332041,0.0
0.6595214401800225,0.0
0.6645178147268409,0.0
0.6695141892736592,0.0
0.6745105638204776,0.0
0.6795069383672959,0.0
0.6845033129141143,0.0
0.6894996874609326,0.0
0.6944960620077509,0.0
0.6994924365545694,0.0
0.7044888111013877,0.0
0.7094851856482061,0.0
0.7144815601950244,0.0
0.7194779347418427,0.0
0.7244743092886611,0.0
0.7294706838354794,0.0
0.7344670583822978,0.0
0.7394634329291161,0.0
0.7444598074759345,0.0
0.7494561820227529,0.0
0.7544525565695712,0.0
0.7594489311163896,0.0
0.7644453056632079,0.0
0.7694416802100262,0.0
0.7744380547568446,0.0
0.779434429303663,0.0
0.7844308038504814,0.0
0.7894271783972997,0.0
0.794423552944118,0.0
0.7994199274909364,0.0
0.8044163020377547,0.0
0.809412676584573,0.0
0.8144090511313914,0.0
0.8194054256782097,0.0
0.8244018002250282,0.0
0.8293981747718465,0.0
0.8343945493186649,0.0
0.8393909238654832,0.0
0.8443872984123015,0.0
0.8493836729591199,0.0
0.8543800475059382,0.0
0.8593764220527567,0.0
0.864372796599575,0.0
0.8693691711463933,0.0
0.8743655456932117,0.0
0.87936192024003,0.0
0.8843582947868484,0.0
0.8893546693336667,0.0
0.894351043880485,0.0
0.8993474184273034,0.0
0.9043437929741218,0.0
0.9093401675209402,0.0
0.9143365420677585,0.0
0.9193329166145768,0.0
0.9243292911613952,0.0
0.9293256657082135,0.0
0.9343220402550318,0.0
0.9393184148018503,0.0
0.9443147893486686,0.0
0.949311163895487,0.0
0.9543075384423053,0.0
0.9593039129891237,0.0
0.964300287535942,0.0
0.9692966620827603,0.0
0.9742930366295787,0.0
0.979289411176397,0.0
0.9842857857232155,0.0
0.9892821602700338,7.972206788317532e-06
0.9942785348168521,3.5881857693369985e-05
0.9992749093636705,0.00012402478680901587
1.0042712839104888,0.0003535375154288353
1.0092676584573073,0.0009201449462153954
1.0142640330041255,0.0021798591195533582
1.019260407550944,0.00487977987908427
1.0242567820977622,0.010302619369474585
1.0292531566445806,0.02435358998804592
1.0342495311913988,0.05491222790266184
1.0392459057382173,0.11930661125984206
1.0442422802850357,0.24772030118088123
1.049238654831854,0.4906722177334835
1.0542350293786724,0.9230632589132517
1.0592314039254906,1.6492899577507245
1.064227778472309,2.8023078817958043
1.0692241530191273,4.5435372276858885
1.0742205275659458,7.060028736495716
1.0792169021127642,10.624358937441258
1.0842132766595824,15.497476246826075
1.089209651206401,22.01259814198076
1.0942060257532191,30.54502999350237
1.0992024003000376,41.45856711430946
1.1041987748468558,55.00447254473819
1.1091951493936743,71.16553238590515
1.1141915239404925,89.50164947210159
1.119187898487311,109.07035465782458
1.1241842730341294,128.49449858847598
1.1291806475809476,146.13177074245766
1.134177022127766,160.46530825296725
1.1391733966745843,170.27474986938634
1.1441697712214027,174.78191322316616
1.149166145768221,173.66509548939734
1.1541625203150394,167.02359149657147
1.1591588948618576,155.3659709226236
1.164155269408676,139.6159328948139
1.1691516439554945,121.08176676402108
1.1741480185023128,101.29806483234056
1.1791443930491312,81.86046863220001
1.1841407675959494,64.04867440417398
1.1891371421427679,48.680723251261576
1.1941335166895861,36.07265049285049
1.1991298912364046,26.1324733232457
1.204126265783223,18.529310838736606
1.2091226403300412,12.846016407623777
1.2141190148768597,8.680842061335245
1.219115389423678,5.691018250673588
1.2241117639704964,3.619552824940322
1.2291081385173146,2.2069310367906345
1.234104513064133,1.2838855859923148
1.2391008876109515,0.7101111833528722
1.2440972621577697,0.37253148745691467
1.2490936367045882,0.18540655441719356
1.2540900112514064,0.0877245362502669
1.2590863857982248,0.03960462727069704
1.264082760345043,0.017123175809147365
1.2690791348918615,0.0070640289274085735
1.2740755094386798,0.003301467206399499
1.2790718839854982,0.0014614252398235557
1.2840682585323167,0.0006088406200538461
