t,Ct
0.0,-0.2780741237696584
0.0073466683335416,-0.2595329873087274
0.0146933366670833,-0.23566876056324054
0.022040005000625,-0.20815009631606718
0.0293866733341667,-0.1765041106658614
0.0367333416677084,-0.14054992126947252
0.0440800100012501,-0.08317926371923648
0.0514266783347918,-0.029872765758657743
0.0587733466683335,0.018311293914450466
0.0661200150018752,0.05835761373739226
0.0734666833354169,0.10456371364748157
0.0808133516689586,0.16205952077526745
0.0881600200025003,0.21841583604610318
0.095506688336042,0.2663705676960414
0.1028533566695836,0.3060804667669427
0.1102000250031253,0.35229627172313704
0.117546693336667,0.40594459482760337
0.1248933616702087,0.46502443548057576
0.1322400300037504,0.5174491523553576
0.1395866983372921,0.5721954541847729
0.1469333666708338,0.628108584258861
0.1542800350043755,0.6862085688828345
0.1616267033379172,0.7530228082982473
0.1689733716714589,0.8220729686427608
0.1763200400050006,0.8979122284887787
0.1836667083385423,0.9744272413299404
0.191013376672084,1.0507862380902204
0.1983600450056256,1.1438579173306018
0.2057067133391673,1.214879314351858
0.213053381672709,1.2733718125964588
0.2204000500062507,1.346917098926169
0.2277467183397924,1.427798102104912
0.2350933866733341,1.5064176915824485
0.2424400550068758,1.607222522242865
0.2497867233404175,1.7089303892058874
0.2571333916739592,1.8605112932457517
0.2644800600075009,2.0522812493967293
0.2718267283410426,2.3720415120258744
0.2791733966745843,2.967825030519054
0.286520065008126,4.058977604849613
0.2938667333416677,5.998696505046742
0.3012134016752094,9.289337922900845
0.3085600700087511,14.646309835011946
0.3159067383422927,22.877235125779112
0.3232534066758344,34.95536011277105
0.3306000750093761,51.91979659597692
0.3379467433429178,74.7145976224846
0.3452934116764595,103.93183834421812
0.3526400800100012,139.38593725943286
0.3599867483435429,179.69517672074525
0.3673334166770846,222.21012004168674
0.3746800850106263,263.0630686614568
0.382026753344168,297.7495823803773
0.3893734216777097,322.0250502154006
0.3967200900112513,332.7351109062811
0.404066758344793,328.4587005382852
0.4114134266783347,309.82401370001196
0.4187600950118764,279.36801705590847
0.4261067633454181,240.97225464297833
0.4334534316789598,199.05529500464726
0.4408001000125015,157.68723475169887
0.4481467683460432,119.96565140820917
0.4554934366795849,87.83921813420059
0.4628401050131266,62.01150365406896
0.4701867733466683,42.32213463351623
0.47753344168021,28.052256370737375
0.4848801100137517,18.240396112246476
0.4922267783472934,11.855724742621017
0.4995734466808351,7.987373054634985
0.5069201150143767,5.747751069096909
0.5142667833479184,4.516722210633584
0.5216134516814601,3.867480258610353
0.5289601200150018,3.5205893827292587
0.5363067883485435,3.327503865312933
0.5436534566820852,3.216875337556945
0.5510001250156269,3.126475128791273
0.5583467933491686,3.043854781015819
0.5656934616827103,2.974539082473538
0.573040130016252,2.919010773140409
0.5803867983497937,2.8750942411192826
0.5877334666833354,2.8269312544421794
0.5950801350168771,2.783234631972251
0.6024268033504188,2.7328015936431806
0.6097734716839605,2.6640318711307143
0.6171201400175022,2.6123234109129023
0.6244668083510438,2.533658831115066
0.6318134766845855,2.4761670521014634
0.6391601450181272,2.4244013444785977
0.6465068133516689,2.36506647015035
0.6538534816852106,2.28540865590248
0.6612001500187523,2.199359731307039
0.668546818352294,2.1000822660776852
0.6758934866858357,2.0066186709287384
0.6832401550193774,1.9179969708418474
0.6905868233529191,1.836813154971717
0.6979334916864608,1.7551486786278947
0.7052801600200025,1.6760059415797042
0.7126268283535442,1.6099886824459881
0.7199734966870859,1.5553657608734417
0.7273201650206276,1.5093629539109135
0.7346668333541693,1.4702868467818524
0.742013501687711,1.4278744398756704
0.7493601700212527,1.4043674299543079
0.7567068383547944,1.3673872326255683
0.764053506688336,1.3177534545138014
0.7714001750218777,1.2619472193070167
0.7787468433554194,1.1976749690527946
0.786093511688961,1.1262549505314006
0.7934401800225027,1.0648168121797266
0.8007868483560444,1.004973656471348
0.8081335166895861,0.9423806633866811
0.8154801850231278,0.864761982233655
0.8228268533566695,0.7949722889476338
0.8301735216902112,0.7334387445828376
0.8375201900237529,0.6870648654147211
0.8448668583572946,0.6653641204546448
0.8522135266908363,0.6411534384854973
0.859560195024378,0.6080320483488384
0.8669068633579197,0.5578229951530242
0.8742535316914614,0.5110880537576223
0.8816002000250031,0.4730968592569895
0.8889468683585448,0.44542302882765883
0.8962935366920864,0.42485503692091253
0.903640205025628,0.4128514132566199
0.9109868733591698,0.4075096569047356
0.9183335416927116,0.4127929824940315
0.9256802100262532,0.4202713894080219
0.9330268783597948,0.40440077841234556
0.9403735466933366,0.37534577871866004
0.9477202150268784,0.33405234373016013
0.95506688336042,0.30155705795654564
0.9624135516939616,0.2887952432629626
0.9697602200275034,0.2868361891415705
0.9771068883610452,0.29809465414078007
0.9844535566945868,0.29595687347460764
0.9918002250281284,0.29924264951421176
0.9991468933616702,0.28853281007771203
1.0064935616952118,0.26819314099807867
1.0138402300287537,0.2750794542694073
1.0211868983622951,0.28821226320632576
1.0285335666958368,0.309008451461958
1.0358802350293783,0.32607007583060366
1.0432269033629202,0.3501204474626807
1.050573571696462,0.3778015849940264
1.0579202400300036,0.38789833077447167
1.065266908363545,0.3999807821528547
1.072613576697087,0.41575010453363337
1.0799602450306287,0.43418716405627844
1.0873069133641704,0.4458741918587821
1.094653581697712,0.43171305464080767
1.1020002500312538,0.3964211960369415
1.1093469183647957,0.35928627128234414
1.1166935866983372,0.3233089938905307
1.1240402550318789,0.30081902533613736
1.1313869233654206,0.28353994945442196
1.1387335916989625,0.27838465343713814
1.146080260032504,0.2901872303711448
1.1534269283660457,0.31795024974559194
1.1607735966995874,0.3352522417436159
1.168120265033129,0.3658391006623578
1.1754669333666707,0.415421338209204
1.1828136017002124,0.4905166762361324
1.190160270033754,0.5643089683586657
1.1975069383672958,0.6174750511330451
1.2048536067008375,0.6369919780964066
1.2122002750343792,0.6438793032709915
1.219546943367921,0.6638589333205251
1.2268936117014626,0.6919384928885863
1.2342402800350043,0.7375063809550602
1.241586948368546,0.7950113346746726
1.2489336167020877,0.8495749783330728
1.2562802850356294,0.8993446586620708
1.263626953369171,0.9616683076394263
1.2709736217027128,1.0214535454160076
1.2783202900362545,1.0705274918342367
1.2856669583697962,1.1163962516628336
1.293013626703338,1.1672268318734993
1.3003602950368796,1.2424884932031546
1.3077069633704212,1.3354025564806618
1.315053631703963,1.4396188086679338
1.3224003000375046,1.5238708856941043
1.3297469683710463,1.5899561983612518
1.337093636704588,1.6463061803621564
1.3444403050381295,1.6806403523556424
1.3517869733716714,1.7111856708282085
1.3591336417052131,1.7502389051771283
1.3664803100387548,1.8081020436476432
1.3738269783722965,1.8599532251186446
1.3811736467058382,1.8908257321808772
1.38852031503938,1.9250701181490717
1.3958669833729216,1.9476525860410554
1.4032136517064633,1.9892916073297493
1.410560320040005,2.0269957546808612
1.417906988373547,2.0742240737251016
1.4252536567070884,2.121473413692124
1.43260032504063,2.1621706500017526
1.4399469933741718,2.2071768707543957
1.4472936617077137,2.2501470315223386
1.4546403300412551,2.2994350554449365
1.4619869983747968,2.3501421321261304
1.4693336667083383,2.4145552136912025
1.4766803350418802,2.4795821280573045
1.484027003375422,2.554127165924788
1.4913736717089636,2.646140800714949
1.498720340042505,2.7318532624017644
