peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.3063367920990124,3.4274058191308114,0.0259607450931366,0.586712839104888,108.0,7.324,7.324,0.0,1.461,5.9
peak_2,1.1007355919489936,290.422368316762,1.0488141017627202,1.1526570821352669,20.0,294.29050687820546,294.30069865297423,4.5100196396096095,13.1034530817545,49.1
peak_3,1.853597199649956,287.3381375516533,1.5680290036254532,2.1599339917489684,114.0,291.3687141436607,290.80778366568273,1.7400679952450122,73.96803989567157,59.6
peak_4,2.627227403425428,175.99046643957848,2.559729466183273,2.694725340667583,26.0,182.54330512337367,173.78204480253444,4.282422239545647,8.892848572302057,31.2
peak_5,3.001062132766596,3.387836803061308,2.72068608576072,3.281438179772471,108.0,11.681,11.681,0.0,0.372,6.0
peak_6,4.408134516814601,295.3619834535985,4.112182022752844,4.68331841480185,110.0,304.89767337072766,303.32747918449763,3.8517829362287075,76.45909264564483,72.2
peak_7,5.88789698712339,6.820524530577817,5.607520940117515,6.168273034129266,108.0,12.577,12.577,0.0,1.646,6.1
peak_8,6.770562320290035,321.77660912808085,6.599221402675334,6.926326790848855,63.0,325.6405131500855,325.7652769188703,4.420470682368932,45.93092779186556,65.7
peak_9,8.053023127890986,193.13919723678927,7.424773096637079,8.151673959244905,140.0,209.63614957853014,197.575622507662,4.177637561422303,16.303539192134203,44.2
peak_10,9.371828978622329,258.4872478739656,8.432050006250781,9.486056257032129,203.0,299.0984307778699,279.3985355814607,4.128585475748997,17.58628016748181,60.3
peak_11,9.875467433429176,264.3435203424619,9.486056257032129,10.04680835104388,108.0,310.18315632439953,305.94194928175216,3.88558570349841,45.47173060784039,63.5
peak_12,10.586791848981122,-44.339631932175365,10.306415801975248,10.867167895986997,108.0,2.8,2.8,0.0,0.881,5.9
peak_13,11.9315584448056,233.25800490956917,11.526570821352667,12.388467558444804,166.0,276.8163358263261,276.2358120719133,3.7034287349113995,97.30469875068512,77.7
peak_14,13.421705213151643,342.9418301905361,13.224403550443803,13.93053581697712,136.0,378.7226843974336,378.84417689439954,4.160919772213093,57.41946241692211,80.1
peak_15,16.080085510688836,260.9473439444485,15.737403675459433,16.63564545568196,173.0,267.48178966337076,260.73782506768435,3.6853478803264164,68.14579029344077,67.7
peak_16,17.108131016377047,201.42872651022975,16.98351943992999,17.346969871233902,70.0,197.13543337945273,183.30966998464268,3.6218956396127076,19.150232268129674,35.7
peak_17,18.5619327415927,250.423233586298,18.24521165145643,19.17979847480935,180.0,239.99553270591895,226.2253022590269,3.5137951184826304,61.76967954515298,61.2
peak_18,19.460174521815222,353.66161258133184,19.39267658457307,19.52767245905738,26.0,329.160769788919,329.05825861393294,4.617712382644987,15.377783576238654,55.5
peak_19,20.44668283535442,294.73601610440875,20.00535016877109,20.820517564695585,157.0,269.150475030589,258.16076982795283,1.4568553972362246,92.16898970923131,62.8
peak_20,21.78106513314164,414.70459643674127,21.69279859982497,21.87452381547693,35.0,389.99491148034673,390.1551883786013,3.9249143329091587,28.387772680093615,64.9
peak_21,22.803918489811224,297.56164837158957,22.030288286035752,23.18294536817102,222.0,266.4543673511097,256.9470316855036,1.1816959890846879,93.74044256653292,66.1
peak_22,23.94619127390924,44.80423151409838,23.66581522690336,24.226567320915112,108.0,13.979,13.979,0.0,1.766,6.1
peak_23,24.673092136517063,267.6732740555406,24.605594199274908,24.7561665208151,29.0,243.94788926000638,239.35619198656678,5.009674265599292,12.276771285051469,44.7
peak_24,25.991897987248404,302.7231779391744,25.69075334416802,26.25150543817977,108.0,286.91863323468135,284.498479377056,3.951873432768054,69.35325124138693,67.9
peak_25,27.74684435554444,281.7228879070054,27.64300137517189,28.55162745343168,175.0,263.1539841586622,255.17195853264485,4.708052274696997,15.999571203594835,56.7
peak_26,28.437400175021875,46.366475861936635,28.157024128016,28.71777622202775,108.0,18.965,18.965,0.0,1.13,6.4
peak_27,28.868348543567944,263.0043711658788,28.81642705338167,28.920270033754218,20.0,228.50850304324382,220.27209209560726,4.4816630422698545,9.913348944557667,38.4
peak_28,29.67313164145518,357.9693724853274,29.38237129641205,29.979468433554192,115.0,314.6684349838371,310.1116347457888,2.6011389013158808,79.2518744411374,68.3
peak_29,30.94001600200025,322.4903783508141,30.477914739342417,31.30865858232279,160.0,262.83927427842764,252.79670940233578,3.8532678113298906,70.04224760450117,67.3
peak_30,32.09267308413551,373.9694060594421,32.00440655081885,32.17574746843355,33.0,297.6127864457535,290.23697278883367,3.7107020565245965,21.161281405193627,48.4
peak_31,32.78322890361295,460.4068432891847,32.689770221277655,32.881879734966866,37.0,379.2871201042668,379.41450911614504,4.413405949403946,27.97337322433341,65.8
peak_32,34.53817527190898,364.2750548086697,33.38551818977372,34.91201000125015,294.0,261.0724221139546,249.51254017217747,3.6058553947081076,95.38327592111675,82.5
peak_33,36.72407000875109,447.8807107967219,36.43330966370796,37.09271258907364,127.0,338.0584085335667,324.82113833366463,3.5981981839161206,86.92363283590187,78.8
peak_34,37.86115064383048,466.79482383175304,37.7521155144393,38.31286760845105,108.0,346.73509838769013,346.80447874709904,4.554987989779674,25.996086283793804,66.4
peak_35,38.49978497312164,456.95072041005375,38.43747918489811,38.556898612326535,23.0,338.97222390672096,326.6474190971798,5.836762699211908,15.382395807230045,61.6
peak_36,39.05534491811476,287.3093712374133,38.951501937742215,39.16438004750594,41.0,174.99911167460036,166.03250919867324,3.8557538684264783,15.991287266656517,31.2
peak_37,40.19761770221277,287.5062410745637,40.09377472184023,40.29107638454806,38.0,185.96073810433558,177.4073779637795,4.281309213726846,15.366189780184849,34.4
peak_38,40.96605575696962,307.35476194284126,40.90894211776472,41.02316939617452,22.0,208.24608221923407,203.90654579689158,3.6130687903931915,10.163924048483203,31.9
