peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.1264095511938992,265.05494219048916,0.6918334791848981,1.5246498312289036,573.0,253.06818182013038,253.09869066912347,3.6709251673821224,89.07603748556105,71.6
peak_2,2.3443852981622704,187.20282313934808,2.0871278909863733,2.7876819602450307,482.0,205.69773257546936,205.33323884022116,3.7375846772638113,21.211591843375665,43.5
peak_3,3.260047255906988,128.917080179693,3.1670276284535563,3.34870658832354,125.0,160.58095493752322,160.46695854371367,3.798618201264259,12.579564789809229,28.3
peak_4,4.113211651456432,-16.309361666754505,4.015831728966121,4.210591573946743,134.0,4.838,4.838,0.0,0.188,1.0
peak_5,4.6466210776347046,528.2838095893007,4.608831853981748,4.678596574571821,48.0,541.4760801211927,541.5254997938038,3.7327261689069315,15.323191098679786,79.3
peak_6,5.206192274034254,-1.1730178693900903,5.108812351543943,5.3035721965245655,134.0,8.085,8.085,0.0,0.018,1.0
peak_7,5.569550193774221,360.37819960804006,5.193111388923615,5.613153144143018,289.0,364.79249742776403,364.7809758857558,4.173556278084595,11.170306005087285,60.7
peak_8,6.286092011501437,288.35663778963175,5.992498812351544,6.585498937367171,408.0,288.38481868521865,288.41029551190866,1.4387818813532216,73.98398483846091,57.8
peak_9,7.188673084135517,187.28500989452445,7.094200025003125,7.283146143267908,130.0,199.77372919202818,196.18291101937794,3.6894149508447636,16.061256786946483,33.9
peak_10,8.198808101012625,470.5925572651579,8.16392574071759,8.233690461307663,48.0,473.1563314179312,473.19598542521567,4.4177658920742955,15.134068102587129,73.2
peak_11,9.006916114514313,293.66750448097247,8.961859732466557,9.04906563320415,60.0,279.5412120681939,276.62549069931305,3.6307275824723377,10.216383689650884,41.5
peak_12,9.925484935616952,340.5919261022234,9.358646580822604,10.198730091261409,578.0,307.7489209244037,305.7647180577362,1.710802446749941,78.97678879632386,66.4
peak_13,10.656561070133764,355.40765662333115,10.586796349543691,10.755394424303038,116.0,325.9092564691403,325.81510256667565,3.6332257300448876,12.401600912200951,49.8
peak_14,11.011198399799976,228.79742418348087,10.93852681585198,11.142007250906362,140.0,206.72560413212983,202.63806342836958,3.831248951876409,12.043996315382062,34.5
