peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.4035510688836104,273.8757458393217,0.9898728591073884,1.8664766845855727,178.0,274.3735822647201,274.4365763844639,3.9438129772985455,98.92087610748763,79.3
peak_2,2.531316664583073,7.822659022640664,2.2801548943617957,2.7824784348043505,102.0,7.183,7.183,0.0,0.458,5.1
peak_3,3.2749524940617576,267.42924477273584,3.215855606950869,3.3241998999874984,22.0,268.2898975818262,264.1822021936515,5.655799709589124,11.694338013624373,50.5
peak_4,3.915168771096387,397.47978654345553,3.82159869983748,4.008738842355294,38.0,398.49557238681746,398.56957041065743,4.384142763176589,29.257704356299552,68.6
peak_5,4.658804600575072,376.3101434886133,4.5652345293161645,4.752374671833979,38.0,376.62054627250257,375.7635319289535,4.66111866605909,27.931176766897842,66.5
peak_6,6.865088386048256,210.65772759029556,6.746894611826479,6.998056382047756,51.0,204.82309590053885,203.30637303069466,4.159776199571496,20.20939082838138,39.1
peak_7,7.712143767970996,9.597956704551528,7.460981997749719,7.963305538192274,102.0,8.744,8.744,0.0,0.008,5.1
peak_8,8.726640330041255,186.29922922389267,8.017477684710588,9.406254531816478,282.0,197.23098415711402,190.63114518406113,4.026318514513211,22.442694223162345,52.8
peak_9,10.489697462182772,159.260192468579,10.381353169146143,10.612815976997124,47.0,174.69128110834288,172.23191857768197,4.094213768567339,16.98718151638055,33.4
peak_10,11.765205275659458,235.13010334351583,11.440172396549569,12.065614451806477,127.0,246.44899820481967,243.60889816619115,3.8345891276012654,62.15794813977972,60.5
peak_11,12.814175021877734,301.72213206476516,12.52854006750844,13.32634804350544,162.0,307.2841485623164,307.23762536190435,4.348418988391086,47.3051511839905,69.4
peak_12,14.459038379797477,277.5447514254177,13.966564320540067,14.926888736092012,195.0,266.38017224387306,259.9279677414293,3.8193623530631666,97.25469344039438,77.7
peak_13,16.335364545568197,289.2731732315938,15.862589448681083,16.734268533566695,177.0,262.57865823945315,257.1960680480368,2.2903441098447526,94.9367858246722,67.9
peak_14,17.423732216527068,240.35592970322176,17.349861107638453,17.492678584823103,29.0,210.809401735548,202.16462584154073,4.28746541166583,10.518194461392984,35.7
peak_15,18.201841230153768,263.73158720764445,17.566549693711714,18.979950243780472,287.0,228.7343924690541,228.29598842024683,4.210602536973822,27.88201508074237,60.4
peak_16,20.043694211776472,405.5910883042801,19.87132829103638,20.216060132516564,70.0,363.3651893539125,363.3917092678511,3.765080623564155,52.91484250040375,69.9
peak_17,21.063115514439303,219.2592793566615,20.85135166895862,21.39307313414177,110.0,174.77358713308809,171.21106895171593,4.0854141497643,15.867789934728902,37.1
peak_18,21.890471933991748,248.22013292649933,21.78705238154769,21.988966745843232,41.0,198.96592581228242,196.61369176204784,4.269838049422569,17.058815350277218,37.2
peak_19,22.72767783472934,391.90473640001255,22.62918302287786,22.83602212776597,42.0,341.647623848794,340.1972245660551,3.9945483219412585,25.40394313900362,58.0
peak_20,24.761595699462436,353.9962598730881,24.451337042130262,25.052155394424304,122.0,308.04266906761274,307.4649737812461,3.8592192054175483,79.47971753596141,74.0
peak_21,25.58895211901488,275.58722709140505,25.539704713089137,25.638199524940617,20.0,229.76442527868127,229.69043522940567,4.423005814333578,9.871286010629573,38.8
peak_22,26.65269608701088,333.43421161044444,26.15529728716089,27.15994436804601,204.0,283.8953376645355,280.11209656310103,2.2165210357690848,106.71985805282253,75.9
peak_23,27.736139017377173,244.06189237163272,27.67211738967371,27.800160645080634,26.0,182.59843596623892,177.4024196444141,4.772324560916285,8.995040872165509,33.8
peak_24,28.740786098262284,468.3572590203374,28.504398549818728,29.7060352544068,244.0,401.01875378697287,401.0523098430041,3.970921321733218,66.35890579582879,91.4
peak_25,30.22805775721965,306.2533095568932,30.11478872359045,30.351176272034003,48.0,218.87975248074346,214.5532947901069,3.8609591335729467,21.551189541566615,39.6
peak_26,31.20808113514189,100.56694710861407,30.956919364920616,31.45924290536317,102.0,8.141,8.141,0.0,0.019,5.1
peak_27,32.14378184773096,116.88020286947422,31.89262007750969,32.394943617952244,102.0,15.846,15.846,0.0,0.713,5.5
peak_28,33.40451543942993,341.17669142914593,33.12872996624578,33.69999987498437,116.0,229.67231362693897,227.67794830792525,3.7847627043785517,56.515244622794846,55.7
peak_29,34.739120140017505,120.9488607389355,34.487958369796225,34.99028191023878,102.0,6.999,6.999,0.0,0.154,5.1
peak_30,35.08877672209026,427.65425102312065,34.822840730091265,35.16264783097887,69.0,312.2138816678923,310.2860023851459,5.757008605666989,13.80740153607916,60.8
peak_31,35.36456219527441,385.036792635953,35.16264783097887,35.669896112014,103.0,267.81766644187826,256.77112389728103,4.5122236259682404,12.945354654759885,49.9
peak_32,36.33966083260408,312.98574719539414,35.669896112014,36.462779347418426,161.0,190.4523481952111,179.2430744120123,3.7173368583106305,17.840373189726844,40.7
peak_33,37.72351293911739,423.2224774864651,37.3787810976372,38.04854581822728,136.0,305.7865368743747,303.25249971732353,3.88456606673874,80.96241148463491,75.0
peak_34,38.85620327540943,457.6862708280413,38.79710638829854,38.90545068133517,22.0,342.80084216993737,342.2104956754351,5.725950803716835,15.08998750710026,62.3
