peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.620651581447681,195.47813202191261,0.5766960870108764,0.6716399549943742,54.0,204.071687083115,203.77918483147414,3.7250682743259813,7.393016886707824,31.1
peak_2,1.6087710963870483,496.67709166594915,1.573606700837605,1.636902612826603,36.0,516.8458152912034,516.9481450653675,4.94702091519049,14.858005939961446,81.6
peak_3,1.997337667208401,-9.026104883998679,1.8197574696837104,2.174917864733092,202.0,11.537,11.537,0.0,1.433,3.3
peak_4,2.994248281035129,295.15790961350206,2.8043605450681333,3.3898477309663706,333.0,351.3405173737081,350.981070152891,3.5220835577796312,53.90001599636793,70.5
peak_5,4.2443425428178525,106.88369545395656,4.126541817727216,4.305880235029378,102.0,180.61866043586772,179.22174457083005,3.6639567020693065,10.014136445109445,29.4
peak_6,5.04784898112264,256.3411665032229,4.877301662707838,5.2060887610951365,187.0,309.8629093389514,309.9198309202893,3.6632993203792124,42.967824719978466,58.9
peak_7,6.459699462432804,164.17100354856157,6.246954869358669,6.816618077259657,324.0,197.31660992172564,197.37821972429737,4.215728229797159,18.370762896586395,42.2
peak_8,8.166930866358294,263.4257395598837,7.880341042630328,8.529124140517565,369.0,296.90750232850525,296.9707495489285,3.660613776194387,77.33974092609438,71.6
peak_9,9.204280535066882,321.04884659489437,9.04076609576197,9.381860732591573,194.0,370.55969233394586,370.72477593613434,3.627417072095141,51.6906400847263,69.8
peak_10,10.37701312664083,285.9063307325194,10.275036379547442,10.647778972371546,212.0,311.0210679771136,310.61008800420564,4.137215376932422,8.680859200337613,51.8
peak_11,11.09436679584948,7.7941622060914355,10.91678659832479,11.271946993374172,202.0,8.47,8.47,0.0,0.356,3.1
peak_12,11.957652706588323,278.9943649062203,11.671062882860356,12.210836354544318,307.0,257.4063695582887,254.5449863389669,3.591319741581657,59.80627561635238,59.0
peak_13,12.826213276659582,249.5976807053637,12.544898112264033,13.165549693711714,353.0,230.7860899996325,222.62414256559467,3.740279372206193,21.20857674929202,45.3
peak_14,13.51719364920615,319.2130117043166,13.28510863857982,13.57345668208526,164.0,321.34768807262907,321.43254391750884,4.006489101505364,11.110357216625049,52.2
