peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.5451331416427052,286.99102859306953,1.1427547193399177,1.9636067008376048,153.0,296.59261255976594,296.4774559970484,3.7070978118608306,83.33609932996073,77.2
peak_2,2.950775096887111,206.95388698198448,2.816648956119515,3.3799787473434177,105.0,219.040805891411,214.87946852742328,3.8446019424520093,25.386403673181345,42.2
peak_3,4.200830728841105,185.88945370165294,3.8842930366295785,4.860731341417677,182.0,202.0614915800759,201.03797649861525,3.9842039368933095,26.915113363788667,49.1
peak_4,5.456251406425803,368.3794090001026,5.338220402550319,5.794249281160145,85.0,384.2542640214386,384.149112861657,3.886576152673198,30.92151078814333,68.9
peak_5,6.582910988873609,289.08962469801133,6.362944118014752,6.920908863607951,104.0,306.2763988199773,305.21723216211814,3.910595285479331,46.59741086281835,63.3
peak_6,7.532524065508189,157.2895196447627,7.414493061632704,7.747125890736342,62.0,174.4603966729035,173.98229628506343,3.4242241636262545,19.205739188431874,26.4
peak_7,8.562612826603326,20.449759928781813,8.28899549943743,8.83623015376922,102.0,37.01,37.01,0.023,2.041,7.6
peak_8,8.900610701337667,271.82927349208455,8.82013501687711,9.195688211026376,70.0,284.55066886574815,283.71824878683356,3.9786898975054634,15.886730310192966,47.1
peak_9,9.517590948868609,209.7823514842793,9.2278784848106,9.67317727215902,83.0,221.58936078088578,213.00750885101647,3.740636926438973,23.93720994546657,38.9
peak_10,10.343807975997,10.544118751927929,10.070190648831105,10.617425303162896,102.0,19.977,19.977,0.0,1.72,7.6
peak_11,11.550943242905364,260.2740774156856,11.132469683710465,11.985511938992374,159.0,271.61986541367185,270.5522821496095,3.5245512670509536,101.4343473287882,78.4
peak_12,13.18191711463933,388.2977794917124,12.886839604950618,13.348233529191148,86.0,401.2112438692157,401.1799943305951,3.9363714558190654,33.9779439202185,73.0
peak_13,14.42660770096262,325.2250867531202,14.169085510688836,14.6787648456057,95.0,339.66565828172185,339.6294525028009,3.6653472513187033,51.30328194521595,67.8
peak_14,16.10586698337292,273.15071413781254,15.692758469808725,16.545800725090636,159.0,284.1361751067308,281.2631078491433,3.7287393566811677,99.85324560014857,80.9
peak_15,18.42893174146768,217.89016202159414,18.235790098762344,18.50940742592824,51.0,228.06770424552576,227.09141557205018,4.411354037772867,13.074483355265494,37.6
peak_16,19.845303787973496,358.39581095673657,19.48584573071634,20.038445430678838,103.0,368.5693461618286,368.5960824311743,3.96977272898562,56.461577495692495,76.7
peak_17,20.43545880735092,306.95978892469793,20.043810476309535,20.601775221902734,104.0,315.72661377394843,304.6926862594158,4.412115880093876,18.883631154219046,58.3
peak_18,21.37434179272409,243.26236842578857,21.22412051506438,21.81964058007251,111.0,260.113067795624,253.00404472325536,4.656369153094009,14.50143073401271,50.4
peak_19,22.420525690711337,194.32982207999558,22.32395486935867,22.71560320040005,73.0,213.14225332078712,207.3982187398733,5.351260347806327,14.538639687452013,43.0
peak_20,22.86582447805976,284.90284793866914,22.74242842855357,22.999950618827352,48.0,302.54520474423146,302.64115321700444,4.062140228745102,23.824616663076114,50.7
peak_21,23.783247280910118,248.8119065894353,23.418424178022253,24.233911113889235,152.0,264.56949186201086,259.00126782940555,3.119704785955954,68.24190908632573,63.5
peak_22,25.26399987498437,238.78715660484883,24.97965245655707,25.827329666208275,158.0,254.29593295952355,253.6253533253018,3.6325728547064604,67.01982238703359,65.4
peak_23,27.30271721465183,314.92890052065445,26.739387423427928,27.74801600200025,188.0,326.1904193299981,326.1346257984568,3.7658005485924186,92.76910392922947,89.0
peak_24,29.507750968871107,277.2905172779989,29.014166770846355,30.26422240280035,233.0,292.55210231155723,292.0822937784154,3.3322549553687875,111.160934825648,91.5
peak_25,31.626943992999124,326.0129947390611,31.51964308038505,31.696689586198275,33.0,339.28148999000507,339.0941471006728,5.599644154061106,16.893145493150982,61.6
peak_26,32.83407925990749,169.3868695474512,32.63020752594074,32.93601512689086,57.0,184.83281785193458,182.88929596992023,3.8269780923413155,17.157934142117615,29.1
peak_27,34.06803975496937,322.709363495672,33.76223215401925,34.44359294911864,127.0,335.84663002295036,335.59094121656534,3.6399580897918793,89.33924489099901,82.3
peak_28,35.13568383547943,12.990824951280779,34.86206650831354,35.40930116264533,102.0,25.769,25.769,0.0,2.083,7.6
peak_29,35.91361545193149,170.28923592748083,35.66682335291912,36.106757094636826,82.0,183.29996029060675,182.24861226759987,4.0035623027034815,18.248750888222528,32.9
peak_30,36.92760907613452,331.42909966316796,36.28380360045006,37.10465558194774,153.0,343.18583805304183,341.3071573725585,3.3309011414621468,28.497351080338355,65.4
peak_31,38.10791911488936,400.92849898006705,37.92550756344543,38.34934616827103,79.0,413.69833675774646,413.7374835199012,3.827196947677816,61.28561647237794,82.1
peak_32,38.62296349543693,258.3327394998403,38.537122765345664,38.73562945368171,37.0,271.44536020717413,262.52372758270343,4.603797290037662,13.83826222512512,43.8
peak_33,40.23247718464808,16.613456204124958,39.95885985748218,40.50609451181398,102.0,37.375,37.375,0.072,4.333,7.6
peak_34,40.881647705963246,279.8966645151096,40.74752156519565,41.230375671959,90.0,295.3097187524248,294.9256649721514,5.574725499302559,16.251174135524973,60.2
peak_35,41.67030941367671,9.476052086039202,41.39669208651081,41.943926740842606,102.0,25.789,25.789,0.0,1.249,7.6
peak_36,42.25509938742343,189.9577229269668,41.88491123890486,42.89890486310789,189.0,205.7496035591566,203.61773746458,4.196578605143176,27.370473242462268,51.7
