peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.5789308663582947,175.36973878953816,0.4377282160270033,0.8189753719214902,54.0,186.66842612837357,183.46355207128482,3.2655560570007536,21.02564779389076,28.8
peak_2,1.7297324665583196,293.9483283674085,1.3061245155644454,2.068618827353419,108.0,305.859609104389,305.7132626183192,2.4903505524231386,83.53582595911745,70.7
peak_3,2.5345875734466805,206.36231686239427,2.181580947618452,2.7463915489436177,80.0,216.7481074262587,209.57495922274344,6.40619352124789,15.654307636047367,53.3
peak_4,3.791291161395174,14.669239679210925,3.5088858607325912,4.0736964620577565,80.0,28.764,28.764,0.01,1.548,7.9
peak_5,4.377282160270034,253.99286307863383,4.27844030503813,4.624386798349794,49.0,264.84909477135005,263.26710381508286,5.635768634614733,19.451010836758186,53.9
peak_6,5.641045880735091,177.20597578706423,5.182137267158394,5.831669458682335,92.0,188.22699615302568,178.3372144717467,4.443887320971238,20.09600973422175,40.3
peak_7,6.3117584698087255,215.72341607671518,5.845789723715464,6.431780722590323,83.0,223.97329718004113,221.77004720888615,4.969004472700648,16.713295287021694,47.3
peak_8,6.862448806100762,7.743409606178339,6.580043505438179,7.144854106763344,80.0,18.919,18.919,0.0,2.528,7.9
peak_9,7.681424178022252,326.01464587329093,7.55434179272409,7.794386298287285,34.0,336.3480647203382,336.24939663120006,4.482736510413176,28.298984632949157,59.5
peak_10,9.961846980872608,167.77341045539328,9.84182472809101,10.060688836104513,31.0,179.51665768968968,178.07068514952212,4.666002180113687,10.314338454063444,29.3
peak_11,11.042047255906988,193.31789234122618,10.90790473809226,11.529196399549942,88.0,204.7822369961279,203.00973490385553,3.799649058550244,23.58691869794608,40.4
peak_12,12.82120065008126,272.75452239579715,12.284630578822352,13.45661257657207,166.0,282.5011532896666,282.360692385075,3.875630861996124,107.13838253691773,90.3
peak_13,14.87569921240155,365.41089344792533,14.670955369421176,15.073382922865356,57.0,376.39325426196194,376.34565249684726,3.4844014382980175,59.101294552670595,73.0
peak_14,15.821756969621202,260.02611110518393,15.574652331541442,16.203004125515687,89.0,269.77696506311713,261.85607634965277,3.991395402835372,24.28379277350781,51.8
peak_15,16.739574196774594,160.73149656537498,16.647792474059255,16.85253631703963,29.0,170.68801422192738,165.5538049140108,4.306597639901895,12.795672168867517,26.0
peak_16,17.184362545318162,12.979383230411045,16.90195724465558,17.466767845980748,80.0,24.295,24.295,0.0,1.3,7.9
peak_17,18.038638579822475,201.53639261370375,17.91861632704088,18.28574321790224,52.0,210.65849101078084,207.21601898382568,6.752850742678101,12.254596210069428,49.6
peak_18,19.196500312539065,251.62954664929333,18.688170771346417,19.66246905863233,138.0,265.1694190225109,264.79866727980954,3.0512622580702793,94.97724217743307,75.0
peak_19,21.37808126015752,275.5542116861745,21.095675959494937,21.822869608701087,103.0,291.0909664355921,291.00177341177084,3.8618397505716504,78.60583932634256,73.9
peak_20,22.458281535191897,230.3987244116694,22.126455306913364,22.641844980622576,73.0,242.19450274190422,236.68619748723594,5.08515812398935,16.283243576870465,49.1
peak_21,22.76186723340417,144.5142678983736,22.641844980622576,23.19253531691461,78.0,157.56636099155662,147.44948466099365,4.724693016066833,14.39277922097162,33.2
peak_22,24.413938242280285,295.3650655092068,23.919728966120765,25.070530566320787,163.0,308.57471999589774,303.34589481227226,3.419951997545942,84.28218954050337,83.9
peak_23,26.09424978122265,313.06893891160587,25.776543817977245,26.687300912614077,129.0,327.21363620835007,327.2568678126224,3.03423930374212,93.08347406230386,83.1
peak_24,27.767501187648453,299.48136459836394,27.647478934866857,27.908703837979743,37.0,313.17527530725215,313.1322106765862,3.9593802792879376,26.114803869657294,52.6
peak_25,29.08774596824603,281.23034426471116,28.64295761970246,29.32073034129266,96.0,295.49586837459594,291.24486780575967,3.57642779655321,49.81927783608967,62.8
peak_26,31.11400400050006,165.60277992793212,31.02222227778472,31.38934916864608,52.0,178.31258488139053,178.1476656468218,3.8365758120377835,13.81116773468417,28.4
peak_27,32.3424670583823,153.2110149150803,32.201264408051,32.483669708713585,40.0,167.22492224071897,166.86115788516082,4.075347324973098,17.360641288842473,27.4
peak_28,32.86491686460808,150.25939545378765,32.766075009376166,32.98493911738967,31.0,163.4850696523458,158.55980214492706,4.581958110590581,13.092989589336396,26.8
peak_29,33.56386998374796,360.5804667890303,33.33088561070134,33.994538067258404,94.0,371.6878365452192,371.6478513647322,3.9668630058710432,33.37591891287284,72.2
peak_30,34.149860982622826,175.5456453825667,33.994538067258404,34.276943367920985,40.0,186.2424778647332,174.88770881089988,3.8727728549409965,18.137414686846874,28.7
peak_31,35.526586823352915,189.9277960394948,35.37832404050506,35.68190973871734,43.0,198.3025227357452,195.60386261056442,3.4990739899109293,20.964632921390034,30.5
peak_32,37.16453756719589,237.4277167681228,36.74092961620202,37.524604325540686,111.0,250.63130369946515,249.00439573715104,3.6111855960572776,69.95526224359374,64.3
peak_33,38.160016252031504,378.20704921860425,37.87761095136892,38.54126340792599,94.0,391.54032184930895,391.4917470361333,4.661288962173964,63.49577932120896,88.7
peak_34,38.873089636204526,7.25440643997402,38.59068433554194,39.15549493686711,80.0,21.814,21.814,0.0,0.566,7.9
peak_35,39.57204275534441,266.3212226684058,39.466140767595945,39.953289911238905,69.0,278.4712144789549,271.51271445010843,5.41049546558699,20.4260443648459,57.5
peak_36,41.06173071633954,327.72798876798356,40.35571746468308,41.45709813726715,156.0,345.74615002427174,343.35938201574623,3.226870147232952,93.58663453448013,90.9
peak_37,42.21959244905613,2.005808170166717,41.93718714839355,42.50199774971871,80.0,20.602,20.602,0.0,0.798,7.9
