t,Ct
0.0,0.0
0.0038587323415426927,0.0
0.007717464683085385,0.0
0.011576197024628077,0.0
0.01543492936617077,0.0
0.019293661707713464,0.0
0.023152394049256154,0.0
0.027011126390798848,0.0
0.03086985873234154,0.0
0.034728591073884235,0.0
0.03858732341542693,0.0
0.04244605575696962,0.0
0.04630478809851231,0.0
0.050163520440055,0.0
0.054022252781597696,0.0
0.05788098512314039,0.0
0.06173971746468308,0.0
0.06559844980622577,0.0
0.06945718214776847,0.0
0.07331591448931116,0.0
0.07717464683085386,0.0
0.08103337917239654,0.0
0.08489211151393924,0.0
0.08875084385548193,0.0
0.09260957619702462,0.0
0.09646830853856732,0.0
0.10032704088011,0.0
0.1041857732216527,0.0
0.10804450556319539,0.0
0.11190323790473809,0.0
0.11576197024628078,0.0
0.11962070258782348,0.0
0.12347943492936617,0.0
0.12733816727090885,0.0
0.13119689961245154,0.0
0.13505563195399425,0.0
0.13891436429553694,0.0
0.14277309663707963,0.0
0.14663182897862231,0.0
0.15049056132016503,0.0
0.15434929366170771,0.0
0.1582080260032504,0.0
0.1620667583447931,0.0
0.16592549068633577,0.0
0.1697842230278785,0.0
0.17364295536942118,0.0
0.17750168771096386,0.0
0.18136042005250655,0.0
0.18521915239404924,0.0
0.18907788473559195,0.0
0.19293661707713464,0.0
0.19679534941867732,0.0
0.20065408176022,0.0
0.20451281410176272,0.0
0.2083715464433054,0.0
0.2122302787848481,0.0
0.21608901112639078,0.0
0.21994774346793347,0.0
0.22380647580947619,0.0
0.22766520815101887,0.0
0.23152394049256156,0.0
0.23538267283410425,0.0
0.23924140517564696,0.0
0.24310013751718965,0.0
0.24695886985873233,0.0
0.25081760220027505,0.0
0.2546763345418177,0.0
0.2585350668833604,0.0
0.2623937992249031,0.0
0.2662525315664458,0.0
0.2701112639079885,0.0
0.27396999624953117,0.0
0.2778287285910739,0.0
0.28168746093261654,0.0
0.28554619327415925,0.0
0.28940492561570197,0.0
0.29326365795724463,0.0
