peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.6002874109263657,0.5162706110427905,0.44831591448931113,0.7446603325415676,39.0,0.5162706110427905,0.5162706110427905,4.055565752451678,0.04965614865514329,18.7
peak_2,2.9178527315914486,0.0,2.7810783847980995,3.0546270783847977,36.0,0.0,0.0,0.0,0.0,2.9
peak_3,4.012047505938242,183.47405018588233,3.905667458432304,4.126026128266033,29.0,183.47405018588233,183.47405018588233,4.775062710082722,12.483110643912672,46.5
peak_4,5.706529691211401,149.58769004743624,5.577353919239905,5.835705463182897,34.0,149.58769004743624,149.58769004743624,5.567701319294554,12.175666612880889,49.2
peak_5,7.416209026128265,214.84229298168697,7.31742755344418,7.5149904988123515,26.0,214.84229298168697,214.84229298168697,3.708656838571898,13.408690015897502,42.1
peak_6,8.12287648456057,0.0,7.9861021377672206,8.259650831353918,36.0,0.0,0.0,0.0,0.0,2.9
peak_7,9.232268408551068,0.8435437372095168,9.09549406175772,9.369042755344417,36.0,0.8435437372095168,0.8435437372095168,4.508921510602601,0.074100898843023,21.4
peak_8,9.756570071258906,3.410718567834456,9.619795724465558,9.900942992874109,37.0,3.410718567834456,3.410718567834456,4.214760988354713,0.3004302419691432,19.8
peak_9,10.919152019002375,0.5127296818277345,10.76718052256532,11.063524940617576,39.0,0.5127296818277345,0.5127296818277345,4.337053442386687,0.04913284911641533,20.7
peak_10,11.527038004750594,1.7087776075478405,11.390263657957243,11.671410926365795,37.0,1.7087776075478405,1.7087776075458123,3.9017747005238723,0.15106990630074799,17.3
peak_11,12.028543942992874,3.413460191202847,11.884171021377671,12.165318289786223,37.0,3.413460191202847,3.4134601912009486,5.051724914459194,0.30211271441948667,25.9
peak_12,12.5224513064133,3.416263021158398,12.3780783847981,12.65922565320665,37.0,3.416263021158398,3.416263021158398,4.901804397195071,0.30281600020536864,24.8
peak_13,13.008760095011876,0.8544463807706354,12.864387173396674,13.145534441805225,37.0,0.8544463807706354,0.8544463807623857,4.835985803242734,0.07566898739403492,24.0
peak_14,13.517864608076009,1.6868513454570981,13.38109026128266,13.654638954869357,36.0,1.6868513454570981,1.6868513454570981,4.453337006231762,0.1482095449910867,21.1
peak_15,15.751845605700712,294.72977188843953,15.333923990498812,16.162168646080758,109.0,294.72977188843953,294.72977188843953,4.11216065721404,82.21818491261237,90.5
peak_16,16.990413301662706,0.0,16.853638954869357,17.127187648456054,36.0,0.0,0.0,0.0,0.0,2.9
peak_17,18.122600950118763,0.8541780170989446,17.985826603325414,18.266973871733967,37.0,0.8541780170989446,0.8541780170989446,3.899526020331139,0.07552218450223687,17.2
peak_18,18.783676959619953,3.3863868032146565,18.63930403800475,18.9204513064133,37.0,3.3863868032146565,3.3863868032146565,4.737541989718675,0.29834153192093454,23.6
peak_19,19.42195724465558,1.709665511617073,19.28518289786223,19.56633016627078,37.0,1.709665511617073,1.709665511617073,3.9284495166760123,0.1510654387941749,17.5
peak_20,22.34740855106888,278.5938375605517,21.929486935866983,22.75773159144893,109.0,278.5938375605517,278.5938375605517,4.183734287810597,77.76319462369402,87.9
peak_21,24.59658669833729,1.691311269809869,24.45221377672209,24.73336104513064,37.0,1.691311269809869,1.691311269809869,4.709842427995838,0.148891096684108,23.2
peak_22,28.38067695961995,252.3933586214667,27.810783847980996,28.950570071258905,150.0,252.3933586214667,252.3933586214667,3.8602769339072736,97.18264481961768,96.3
peak_23,29.809209026128265,0.0,29.672434679334916,29.945983372921614,36.0,0.0,0.0,0.0,0.0,2.9
peak_24,30.93379809976247,3.4164589297398837,30.789425178147265,31.07057244655582,37.0,3.4164589297398837,3.4164589297398837,4.897466001343103,0.30265976624230306,24.8
peak_25,31.480895486935864,0.8536960474001197,31.336522565320664,31.617669833729213,37.0,0.8536960474001197,0.8536960474001197,4.978658460287056,0.07565249029654912,25.0
peak_26,32.05078859857482,1.7129105238259599,31.91401425178147,32.19516152019002,37.0,1.7129105238259599,1.7129105238247635,4.033603733502216,0.15121208326925673,18.3
peak_27,33.10699049881235,3.373092291545328,32.970216152019,33.243764845605696,36.0,3.373092291545328,3.373092291545328,4.387352238144336,0.29644410728592907,20.9
peak_28,33.654087885985746,0.8434837148414556,33.51731353919239,33.7908622327791,36.0,0.8434837148414556,0.8434837148386037,4.481830510650594,0.07410172772574777,21.2
peak_29,34.14039667458432,1.7074939616295803,34.00362232779097,34.284769596199524,37.0,1.7074939616295803,1.7074939616295803,3.8807642225619188,0.1510341287473212,17.2
peak_30,34.771078384798095,0.8507262677740601,34.626705463182894,34.90785273159145,37.0,0.8507262677740601,0.8507262677740601,4.844374877881925,0.07520972126969697,24.0
peak_31,35.348570071258905,3.408897430160027,35.21179572446555,35.492942992874106,37.0,3.408897430160027,3.408897430160027,4.178405072802697,0.30039917975652874,19.6
peak_32,36.22240617577197,0.0,36.08563182897862,36.35918052256532,36.0,0.0,0.0,0.0,0.0,2.9
peak_33,37.217819477434674,164.93949154363534,37.11143942992874,37.31660095011876,27.0,164.93949154363534,164.93949154363534,4.387554738266846,10.388722551019951,40.6
peak_34,38.96549168646081,0.8545076964624373,38.8211187648456,39.10226603325415,37.0,0.8545076964624373,0.8545076964624373,4.821393107186845,0.07570538940684088,23.9
peak_35,39.48979334916864,0.8434346293131101,39.3530190023753,39.626567695961995,36.0,0.8434346293131101,0.8434346293131101,4.457522878224786,0.07410361937875354,21.0
peak_36,41.267859857482186,193.64841497373405,41.16147980997624,41.36664133016627,27.0,193.64841497373405,193.64841497373405,4.207313719978977,12.148165323782852,43.1
peak_37,43.00793349168646,0.8549585377503899,42.871159144893106,43.15230641330166,37.0,0.8549585377503899,0.8549585377503899,3.9367610655439638,0.07553122787124825,17.5
peak_38,43.65381235154394,1.6968910507823805,43.51703800475059,43.790586698337286,36.0,1.6968910507823805,1.6968910507823805,4.67156375414437,0.14952832692983264,22.7
peak_39,44.53524703087886,0.0,44.398472684085505,44.67202137767221,36.0,0.0,0.0,0.0,0.0,2.9
peak_40,45.66743467933492,177.51462739654357,45.507864608076005,45.82700475059382,42.0,177.51462739654357,177.51462739654357,4.1858922283771935,18.185704074750937,45.8
peak_41,46.51087648456057,0.0,46.37410213776722,46.647650831353914,36.0,0.0,0.0,0.0,0.0,2.9
peak_42,47.64306413301662,0.8511293207335919,47.49869121140142,47.779838479809975,37.0,0.8511293207335919,0.8511293207335919,4.746627036646894,0.0751991994729539,23.3
peak_43,49.861847980997624,222.47763789670276,49.46672209026128,50.26457244655582,105.0,222.47763789670276,222.47763789670276,3.8569487943550937,59.796099203421015,73.2
