peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.39749443680460056,323.3580714219986,0.3222927865983248,0.47269608701087634,28.0,323.3580714219986,323.3580714219986,5.3660125794666005,15.45885166840307,65.9
peak_2,2.277535691961495,3.830018992918527,2.1539901237654706,2.4010812601575195,46.0,3.830018992918527,3.830018992918527,4.086792510546807,0.29876101384161013,18.1
peak_3,2.92749281160145,0.9579357893503011,2.8039472434054256,3.0510383797974745,46.0,0.9579357893503011,0.9579357893503011,4.109028462921175,0.07471796720079006,17.8
peak_4,3.8728849856232026,0.0,3.7547109638704836,3.9910590073759216,44.0,0.0,0.0,0.0,0.0,1.9
peak_5,4.979423552944118,150.24785203573458,4.866621077634704,5.092226028253531,42.0,150.24785203573458,150.24785203573458,4.513130190360282,10.612107191481865,40.4
peak_6,5.838870983872984,0.0,5.720696962120265,5.9570450056257025,44.0,0.0,0.0,0.0,0.0,1.9
peak_7,6.870207900987623,140.45006836918157,6.7842631578947366,6.956152644080509,32.0,140.45006836918157,140.45006836918157,3.864904580098546,7.682814819250463,32.3
peak_8,8.777106888361045,3.8326256003290533,8.65356132016502,8.895280910113764,45.0,3.8326256003290533,3.8326256003290533,4.239536148513269,0.29867298792335506,19.0
peak_9,9.378720090011251,0.5660891916063512,9.244431428928616,9.50763720465058,49.0,0.5660891916063512,0.5660891916063512,4.182820170824217,0.04941016544406183,18.7
peak_10,10.72697824728091,0.5706363970416456,10.592689586198274,10.85589536192024,49.0,0.5706363970416456,0.5706363970416456,4.32972276170919,0.0496848904575953,19.8
peak_11,11.269504438054756,0.9574997204072253,11.145958869858731,11.39305000625078,46.0,0.9574997204072253,0.9574997204072253,4.072476060115362,0.07469710880375971,17.6
peak_12,12.56404713089136,0.5662495407419891,12.429758469808725,12.698335791973996,50.0,0.5662495407419891,0.5662495407419891,3.9345059834489104,0.049160619159019474,17.1
peak_13,13.708186523315414,1.9196787030568432,13.590012501562695,13.831732091511437,45.0,1.9196787030568432,1.9196787030568432,3.6740403837454654,0.1498363099416046,14.7
peak_14,14.175511063882984,0.9573861888933481,14.051965495686959,14.29905663207901,46.0,0.9573861888933481,0.9573861888933481,4.06784636106402,0.07468904589574023,17.5
peak_15,14.739523440430053,0.9660363234452906,14.621349418677333,14.863069008626077,45.0,0.9660363234452906,0.9660363234452906,3.820619004554843,0.07563535695691241,15.6
peak_16,16.63030778847356,170.8889957631805,16.517505313164143,16.737738717339667,41.0,170.8889957631805,170.8889957631805,5.371629572506431,12.063158169385094,49.2
peak_17,17.49512676584573,0.0,17.37695274409301,17.613300787598448,44.0,0.0,0.0,0.0,0.0,1.9
peak_18,19.020645955744467,281.5932566020198,18.612408426053257,19.428883485435676,152.0,281.5932566020198,281.5932566020198,4.082078404964763,77.70716064377254,87.2
peak_19,21.44321340167521,3.84216623441523,21.32503937992249,21.566758969871234,45.0,3.84216623441523,3.84216623441523,3.7133496656948335,0.299760444048457,15.2
peak_20,22.060941242655332,3.8308096861005003,21.937395674459307,22.17911526440805,45.0,3.8308096861005003,3.8308096861005003,4.291251830744432,0.2982991306105452,19.4
peak_21,22.641068258532314,0.9565081647523942,22.51752269033629,22.759242280285033,45.0,0.9565081647523942,0.9565081647523942,4.409547101431232,0.07457065586951295,19.8
peak_22,25.31609838729841,212.01945532067546,25.160323540442555,25.477244780597573,59.0,212.01945532067546,212.01945532067546,3.8748592778181297,22.515872283621757,48.7
peak_23,28.211361920240027,0.0,28.093187898487308,28.32953594199275,44.0,0.0,0.0,0.0,0.0,1.9
peak_24,29.210469558694836,107.63658678551344,29.140639454931865,29.280299662457804,26.0,107.63658678551344,107.63658678551344,4.540299672257226,4.547102317316204,31.6
peak_25,29.978600700087508,0.0,29.86042667833479,30.096774721840227,44.0,0.0,0.0,0.0,0.0,1.9
peak_26,31.72435329416177,0.962155060589007,31.606179272409047,31.84789886235779,45.0,0.962155060589007,0.962155060589007,3.766401621443924,0.07508783947968962,15.2
peak_27,32.33670958869858,0.5665808955316118,32.20242092761595,32.46562670333792,49.0,0.5665808955316118,0.5665808955316118,4.331350354636651,0.049139027732879294,19.8
peak_28,33.30358794849356,0.0,33.18541392674084,33.42176197024628,44.0,0.0,0.0,0.0,0.0,1.9
peak_29,34.313438679834974,85.7572976312706,34.243608576072006,34.37789723715464,25.0,85.7572976312706,85.7572976312706,5.086476137151957,3.650883729828576,32.7
peak_30,36.14513601700212,3.8432662514721443,36.0215904488061,36.268681585198145,46.0,3.8432662514721443,3.8432662514721443,3.9765742906297716,0.30025668965624674,17.3
peak_31,36.68766220777597,0.5706439442686917,36.55337354669334,36.8165793224153,49.0,0.5706439442686917,0.5706439442686917,4.288777378276423,0.04966730457215609,19.5
peak_32,37.33224778097262,0.9612373265555708,37.2140737592199,37.455793349168644,45.0,0.9612373265555708,0.9612373265555708,3.7490146865378904,0.07497210597231352,15.1
peak_33,38.61067583447931,1.9293635936663747,38.49250181272659,38.73422140267533,45.0,1.9293635936663747,1.9293635936663747,3.7987795261097643,0.15088998692985311,15.6
peak_34,40.44774471808976,274.05525947771537,40.36717152144018,40.52294636829603,29.0,274.05525947771537,274.05525947771537,5.323698097536555,13.668859466772984,59.5
peak_35,42.28481360170021,0.9659175654059909,42.16663957994749,42.40835916989624,45.0,0.9659175654059909,0.9659175654059909,3.8242452938219995,0.0755991746811838,15.6
