peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.5008563570446305,3.77324589693938,0.3799599949993749,0.6275096887110888,43.0,3.77324589693938,3.77324589693938,3.859156148543489,0.3010307563939122,16.4
peak_2,2.3833854231778973,355.5578928558188,2.2624890611326416,2.5100387548443552,43.0,355.5578928558188,355.5578928558188,4.175464338075291,28.1778663135218,67.2
peak_3,3.287229653706713,0.0,3.1663332916614575,3.408126015751969,42.0,0.0,0.0,0.0,0.0,2.0
peak_4,4.473165395674459,0.943584619699832,4.352269033629203,4.599818727340917,43.0,0.943584619699832,0.943584619699832,4.026123480517468,0.07506049586477692,17.2
peak_5,5.739698712339042,3.7439630520251552,5.6188023502937865,5.866352044005501,43.0,3.7439630520251552,3.7439630520251552,4.214856966032113,0.2965876385557663,19.0
peak_6,7.679797474684335,167.64359738600297,7.518602325290661,7.840992624078009,56.0,167.64359738600297,167.64359738600297,4.155778539502046,17.93803132119713,44.5
peak_7,9.73503562945368,1.8703597954743858,9.614139267408426,9.861688961120139,43.0,1.8703597954743858,1.8703597954743858,4.128551960402784,0.1483053998093429,18.1
peak_8,10.40860107513439,0.5586958678700403,10.27619077384673,10.546768346043255,47.0,0.5586958678700403,0.5586958678700403,4.24573973966796,0.04966262736954717,19.4
peak_9,11.007325915739466,0.5579837918063388,10.869158644830604,11.139736217027128,47.0,0.5579837918063388,0.5579837918063388,4.559942987497438,0.04930445000267341,21.7
peak_10,12.953181647705962,195.24937243864443,12.791986498312289,13.120133766720839,57.0,195.24937243864443,195.24937243864443,3.6454270956966712,20.901826103336088,45.0
peak_11,13.885810726340791,0.0,13.764914364295535,14.006707088386047,42.0,0.0,0.0,0.0,0.0,2.0
peak_12,15.048718589823727,194.9248992178847,14.887523440430053,15.215670708838603,57.0,194.9248992178847,194.9248992178847,3.6334831206723117,20.886667291200204,44.8
peak_13,17.789036129516187,0.9440181581421494,17.66238279784973,17.909932491561445,43.0,0.9440181581421494,0.9440181581421494,4.521385491515042,0.07532453577032971,20.8
peak_14,18.72742217777222,0.0,18.606525815726965,18.848318539817477,42.0,0.0,0.0,0.0,0.0,2.0
peak_15,19.7694336792099,228.73673378601478,19.68307913489186,19.850031253906735,29.0,228.73673378601478,228.73673378601478,5.787734096400743,12.067971418680509,57.5
peak_16,20.56965245655707,0.0,20.44875609451181,20.690548818602323,42.0,0.0,0.0,0.0,0.0,2.0
peak_17,21.761345168146015,0.5615390725634651,21.623177897237152,21.89375546943368,47.0,0.5615390725634651,0.5615390725634651,4.914131950187099,0.04936878882240853,24.2
peak_18,23.35602575321915,0.0,23.235129391173896,23.476922115264408,42.0,0.0,0.0,0.0,0.0,2.0
peak_19,24.409551193899237,240.32617360069247,24.328953619202398,24.49014876859607,28.0,240.32617360069247,240.32617360069247,5.658833220289983,12.165056151117865,57.8
peak_20,26.13664208026003,1.8869765940765755,26.00998874859357,26.257538442305286,43.0,1.8869765940765755,1.8869765940765755,4.672997570263573,0.15055703178867,22.0
peak_21,26.643255406925864,1.8877736949898434,26.516602075259406,26.764151768971118,43.0,1.8877736949898434,1.8877736949898434,4.5471591203299395,0.1506393358813301,21.1
peak_22,28.65243780472559,318.9622711582209,28.422159019877483,28.882716589573693,80.0,318.9622711582209,318.9622711582209,3.9205587504999153,49.30048122240814,72.8
peak_23,30.753731716464557,0.5576395120523483,30.61556444555569,30.886142017752217,47.0,0.5576395120523483,0.5576395120523483,4.672099817929602,0.04909420746499038,22.5
peak_24,32.64777472184023,119.28553093632365,32.578691086385795,32.722615326915864,25.0,119.28553093632365,119.28553093632365,4.141729668140143,5.3360459512517515,30.4
peak_25,34.46122015251906,0.5571644401990793,34.323052881610195,34.593630453806725,47.0,0.5571644401990793,0.5571644401990793,4.794449290944047,0.04910567670781569,23.3
peak_26,35.3996062007751,0.0,35.27870983872984,35.52050256282035,42.0,0.0,0.0,0.0,0.0,2.0
peak_27,36.441617702212774,210.42145561076165,36.35526315789473,36.53372921615202,31.0,210.42145561076165,210.42145561076165,4.015149662257279,11.8982859061869,42.8
peak_28,38.31838979872484,1.8870988779276643,38.19749343667958,38.4450431303913,43.0,1.8870988779276643,1.8870988779276643,3.879894096622341,0.15051104551383965,16.3
peak_29,38.97468433554194,1.8865004342829375,38.848031003875484,39.095580697587195,43.0,1.8865004342829375,1.8865004342829375,4.70859251689683,0.15055217639005786,22.3
peak_30,39.504325540692584,0.5611445273428424,39.36615826978372,39.63673584198025,47.0,0.5611445273428424,0.5611445273428424,5.064380836134709,0.04940697777586008,25.3
peak_31,40.77661582697837,3.774519820535815,40.64996249531191,40.89751218902362,43.0,3.774519820535815,3.774519820535815,4.628378113369336,0.301277540509221,22.0
peak_32,42.10071883985498,1.8867914675972253,41.974065508188524,42.22737217152144,44.0,1.8867914675972253,1.8867914675972253,4.436214854182632,0.15057687479131707,20.5
peak_33,43.4478497312164,3.7466054022085733,43.32695336917114,43.574503062882854,43.0,3.7466054022085733,3.7466054022085733,4.136204736735344,0.2971413600842512,18.4
peak_34,44.069602450306284,1.8874134154321587,43.942949118639824,44.19049881235154,43.0,1.8874134154321587,1.8874134154321587,4.6014499837488625,0.15063696542228994,21.5
peak_35,44.668327290911364,3.7656952881866834,44.547430928866106,44.79498062257782,43.0,3.7656952881866834,3.7656952881866834,4.01537960669505,0.2994847947092063,17.5
peak_36,45.35340667583448,0.5594879913164515,45.21523940492561,45.485816977122134,47.0,0.5594879913164515,0.5594879913164515,4.882349218748367,0.049416148225565844,24.0
